i,sender_loss,receiver_loss,train_accuracy,entropy,listener_entropy,topo_measure,d_entropy
3100,0.8326385021209717,0.14762292802333832,19.0,9.208479881286621,1.6055169105529785,0.07146565203732443,9.201557159423828
3200,0.8327928185462952,0.14465679228305817,19.0,9.207524299621582,1.6053791046142578,0.07146565203732443,9.201557159423828
3300,1.282289743423462,0.2247982770204544,24.0,9.20839786529541,1.6067206859588623,0.07146565203732443,9.201557159423828
3400,0.8271171450614929,0.14562483131885529,19.0,9.20765495300293,1.603491187095642,0.07146565203732443,9.201557159423828
3500,0.9231728315353394,0.15821027755737305,19.999998092651367,9.207449913024902,1.6043349504470825,0.07146565203732443,9.201557159423828
3600,0.9230185747146606,0.16177259385585785,19.999998092651367,9.208186149597168,1.6060250997543335,0.07146565203732443,9.201557159423828
3700,0.5532331466674805,0.09519319236278534,16.0,9.203940391540527,1.6064252853393555,0.07146565203732443,9.201557159423828
3800,1.193865180015564,0.20873963832855225,22.999998092651367,9.207610130310059,1.6060250997543335,0.07146565203732443,9.201557159423828
3900,0.733097493648529,0.13320201635360718,18.0,9.208322525024414,1.6064321994781494,0.07146565203732443,9.201557159423828
4000,0.9257556200027466,0.15873610973358154,19.999998092651367,9.207902908325195,1.6058406829833984,0.07146565203732443,9.201557159423828
4100,1.3826972246170044,0.24459941685199738,25.0,9.208373069763184,1.6063897609710693,0.07146565203732443,9.201557159423828
4200,0.6492140889167786,0.11487763375043869,17.0,9.208614349365234,1.6057794094085693,0.07146565203732443,9.201557159423828
4300,0.8317403793334961,0.14060935378074646,19.0,9.207540512084961,1.6077404022216797,0.07146565203732443,9.201557159423828
4400,0.8246403336524963,0.1520794779062271,19.0,9.2072114944458,1.6058896780014038,0.07146565203732443,9.201557159423828
4500,0.46091967821121216,0.08465371280908585,14.999999046325684,9.206581115722656,1.6012073755264282,0.07146565203732443,9.201557159423828
4600,1.1054810285568237,0.19391144812107086,22.0,9.205880165100098,1.6034075021743774,0.07146565203732443,9.201557159423828
4700,0.8236958384513855,0.14573688805103302,19.0,9.208136558532715,1.6039390563964844,0.07146565203732443,9.201557159423828
4800,1.0109424591064453,0.17644166946411133,21.0,9.20455265045166,1.6050442457199097,0.07146565203732443,9.201557159423828
4900,1.1061185598373413,0.19140468537807465,22.0,9.207890510559082,1.60662043094635,0.07146565203732443,9.201557159423828
5000,0.6465522646903992,0.1129065603017807,17.0,9.208026885986328,1.603415846824646,0.07263986479924348,9.207797050476074
5100,1.3864446878433228,0.24182294309139252,25.0,9.20838451385498,1.6061370372772217,0.07263986479924348,9.207797050476074
5200,1.1026917695999146,0.19417499005794525,22.0,9.20879077911377,1.6050370931625366,0.07263986479924348,9.207797050476074
5300,0.7324015498161316,0.1250077188014984,18.0,9.20841121673584,1.5955604314804077,0.07263986479924348,9.207797050476074
5400,1.1984546184539795,0.21163909137248993,22.999998092651367,9.208035469055176,1.6030093431472778,0.07263986479924348,9.207797050476074
5500,1.2901058197021484,0.22917361557483673,24.0,9.207695007324219,1.6065151691436768,0.07263986479924348,9.207797050476074
5600,1.0146609544754028,0.1683385819196701,21.0,9.206900596618652,1.6049555540084839,0.07263986479924348,9.207797050476074
5700,0.8282687664031982,0.14376750588417053,19.0,9.208416938781738,1.605212688446045,0.07263986479924348,9.207797050476074
5800,0.9205145239830017,0.1681382954120636,19.999998092651367,9.20841121673584,1.605139136314392,0.07263986479924348,9.207797050476074
5900,0.27486130595207214,0.047916725277900696,13.0,9.207331657409668,1.606242299079895,0.07263986479924348,9.207797050476074
6000,0.26638180017471313,0.04496439918875694,13.0,9.202312469482422,1.6030535697937012,0.07263986479924348,9.207797050476074
6100,1.1930285692214966,0.19337932765483856,22.999998092651367,9.199747085571289,1.5970454216003418,0.07263986479924348,9.207797050476074
6200,0.6406515836715698,0.11281168460845947,17.0,9.206170082092285,1.6029404401779175,0.07263986479924348,9.207797050476074
6300,1.0927975177764893,0.18905887007713318,22.0,9.20004653930664,1.59873628616333,0.07263986479924348,9.207797050476074
6400,0.7245420813560486,0.08106296509504318,19.0,9.029338836669922,1.500043272972107,0.07263986479924348,9.207797050476074
6500,1.5852161645889282,0.13221998512744904,31.0,8.568605422973633,1.1584172248840332,0.07263986479924348,9.207797050476074
6600,1.8312151432037354,0.2006531059741974,34.0,8.675267219543457,1.1884479522705078,0.07263986479924348,9.207797050476074
6700,2.0946860313415527,0.18218737840652466,36.0,8.583718299865723,1.1882606744766235,0.07263986479924348,9.207797050476074
6800,1.909165859222412,0.17662294209003448,33.0,8.680208206176758,1.136547565460205,0.07263986479924348,9.207797050476074
6900,1.578736424446106,0.14791031181812286,29.999998092651367,8.702444076538086,1.1470848321914673,0.07263986479924348,9.207797050476074
7000,1.6869747638702393,0.2154262661933899,31.0,8.897246360778809,1.254036545753479,0.07263986479924348,9.207797050476074
7100,1.7636278867721558,0.21928191184997559,32.0,8.679152488708496,1.1955082416534424,0.07263986479924348,9.207797050476074
7200,2.0815227031707764,0.24085092544555664,35.0,8.726888656616211,1.1203819513320923,0.07263986479924348,9.207797050476074
7300,2.109410047531128,0.23080042004585266,36.0,8.669803619384766,1.2014886140823364,0.07263986479924348,9.207797050476074
7400,1.8206554651260376,0.14203763008117676,34.0,8.6617431640625,1.1679067611694336,0.07263986479924348,9.207797050476074
7500,1.7661793231964111,0.10171274095773697,32.0,8.731125831604004,1.1382843255996704,0.07263986479924348,9.207797050476074
7600,1.6634424924850464,0.16393432021141052,29.999998092651367,8.83011531829834,1.2226452827453613,0.07263986479924348,9.207797050476074
7700,2.4578070640563965,0.15066994726657867,41.0,8.664823532104492,1.1038591861724854,0.07263986479924348,9.207797050476074
7800,1.6431667804718018,0.121331125497818,31.0,8.686781883239746,1.1314105987548828,0.07263986479924348,9.207797050476074
7900,2.5257551670074463,0.27068015933036804,39.999996185302734,8.723543167114258,1.2217538356781006,0.07263986479924348,9.207797050476074
8000,2.2455978393554688,0.22440658509731293,37.0,8.70144271850586,1.0426031351089478,0.07263986479924348,9.207797050476074
8100,2.37851619720459,0.13412971794605255,39.0,8.532205581665039,0.8594499230384827,0.07263986479924348,9.207797050476074
8200,2.7711288928985596,0.199498251080513,47.0,8.302413940429688,0.8239657282829285,0.07263986479924348,9.207797050476074
8300,2.2673251628875732,0.14127902686595917,39.999996185302734,8.361300468444824,0.7660045623779297,0.07263986479924348,9.207797050476074
8400,3.219484806060791,0.2340194582939148,50.0,8.338245391845703,0.7750992178916931,0.07263986479924348,9.207797050476074
8500,1.7174729108810425,0.06359110027551651,33.0,8.361862182617188,0.7795228362083435,0.07263986479924348,9.207797050476074
8600,3.195552349090576,0.16767726838588715,51.0,8.379304885864258,0.7100729942321777,0.07263986479924348,9.207797050476074
8700,2.307014226913452,0.09228767454624176,39.999996185302734,8.341773986816406,0.7993363738059998,0.07263986479924348,9.207797050476074
8800,2.8350181579589844,0.18175208568572998,45.999996185302734,8.257716178894043,0.7163395285606384,0.07263986479924348,9.207797050476074
8900,2.623272657394409,0.0911954864859581,44.0,8.296598434448242,0.721503734588623,0.07263986479924348,9.207797050476074
9000,2.078861951828003,0.0778966099023819,37.0,8.273650169372559,0.7811304926872253,0.07263986479924348,9.207797050476074
9100,2.432741403579712,0.0936712995171547,44.0,8.274892807006836,0.6976733207702637,0.07263986479924348,9.207797050476074
9200,3.0586564540863037,0.14347335696220398,50.0,8.081289291381836,0.6906269788742065,0.07263986479924348,9.207797050476074
9300,2.9770750999450684,0.11214152723550797,50.0,8.089628219604492,0.6271660327911377,0.07263986479924348,9.207797050476074
9400,2.78131103515625,0.09317264705896378,48.0,8.137252807617188,0.6332950592041016,0.07263986479924348,9.207797050476074
9500,3.6717405319213867,0.1974363625049591,58.999996185302734,7.945775032043457,0.5506049394607544,0.07263986479924348,9.207797050476074
9600,3.461423635482788,0.12873803079128265,55.0,8.035305976867676,0.5085337162017822,0.07263986479924348,9.207797050476074
9700,3.3438196182250977,0.1825769692659378,55.0,8.005293846130371,0.6533335447311401,0.07263986479924348,9.207797050476074
9800,3.291465997695923,0.10770673304796219,52.999996185302734,8.05965805053711,0.5747435092926025,0.07263986479924348,9.207797050476074
9900,2.4917850494384766,0.07074438035488129,45.0,8.111696243286133,0.5920907258987427,0.07263986479924348,9.207797050476074
10000,2.908881664276123,0.091074138879776,50.0,7.997308254241943,0.5632875561714172,0.17732712466158193,8.12663459777832
10100,3.0795695781707764,0.1401197910308838,51.0,8.042174339294434,0.6053036451339722,0.17732712466158193,8.12663459777832
10200,3.2351579666137695,0.1557871252298355,52.0,8.120561599731445,0.647368311882019,0.17732712466158193,8.12663459777832
10300,3.5979528427124023,0.11883041262626648,58.999996185302734,7.87070894241333,0.5177732110023499,0.17732712466158193,8.12663459777832
10400,2.5728840827941895,0.09515000879764557,44.0,8.053207397460938,0.5479114651679993,0.17732712466158193,8.12663459777832
10500,2.738462448120117,0.05263878405094147,48.0,7.7881760597229,0.5674699544906616,0.17732712466158193,8.12663459777832
10600,2.9922213554382324,0.11794578284025192,52.0,7.780398368835449,0.5212031602859497,0.17732712466158193,8.12663459777832
10700,3.7603161334991455,0.15521498024463654,59.999996185302734,7.860777378082275,0.5443595051765442,0.17732712466158193,8.12663459777832
10800,3.4264276027679443,0.09891092777252197,57.0,7.767745018005371,0.622146487236023,0.17732712466158193,8.12663459777832
10900,3.814736843109131,0.0946369543671608,64.0,7.608602046966553,0.43321704864501953,0.17732712466158193,8.12663459777832
11000,3.722184896469116,0.07457742840051651,61.0,7.830821990966797,0.41153866052627563,0.17732712466158193,8.12663459777832
11100,3.826882839202881,0.09621647000312805,62.0,7.580291748046875,0.4433729350566864,0.17732712466158193,8.12663459777832
11200,3.9020204544067383,0.09035730361938477,64.0,7.671711444854736,0.3590036630630493,0.17732712466158193,8.12663459777832
11300,4.496484756469727,0.15482234954833984,72.0,7.406680583953857,0.35453808307647705,0.17732712466158193,8.12663459777832
11400,4.308016300201416,0.1570553481578827,71.0,7.524450302124023,0.38645124435424805,0.17732712466158193,8.12663459777832
11500,3.408867835998535,0.09626233577728271,55.0,7.689059734344482,0.4617359936237335,0.17732712466158193,8.12663459777832
11600,3.7299652099609375,0.07648652046918869,64.0,7.397341728210449,0.3654181957244873,0.17732712466158193,8.12663459777832
11700,4.308938503265381,0.07321354001760483,70.0,7.602277755737305,0.37656188011169434,0.17732712466158193,8.12663459777832
11800,4.008718013763428,0.08604814112186432,66.99999237060547,7.314114093780518,0.3589617908000946,0.17732712466158193,8.12663459777832
11900,4.815846920013428,0.07089561969041824,79.0,7.302798748016357,0.2648059129714966,0.17732712466158193,8.12663459777832
12000,4.689173698425293,0.09746494889259338,78.0,7.189726829528809,0.28651443123817444,0.17732712466158193,8.12663459777832
12100,4.033946514129639,0.09476600587368011,68.0,7.322290420532227,0.33517691493034363,0.17732712466158193,8.12663459777832
12200,4.559987545013428,0.09531090408563614,74.0,7.385867595672607,0.25530529022216797,0.17732712466158193,8.12663459777832
12300,3.6938140392303467,0.019497696310281754,64.0,7.258885383605957,0.26155322790145874,0.17732712466158193,8.12663459777832
12400,4.7591233253479,0.16528455913066864,75.0,7.344452857971191,0.31767675280570984,0.17732712466158193,8.12663459777832
12500,4.107335567474365,0.11570274084806442,70.0,7.311352252960205,0.2733183801174164,0.17732712466158193,8.12663459777832
12600,4.611349582672119,0.07449019700288773,75.0,7.229560375213623,0.2094767689704895,0.17732712466158193,8.12663459777832
12700,4.1895270347595215,0.05287918820977211,70.0,7.242490291595459,0.23408521711826324,0.17732712466158193,8.12663459777832
12800,4.740579605102539,0.042007893323898315,77.0,7.279850959777832,0.25488731265068054,0.17732712466158193,8.12663459777832
12900,4.444591999053955,0.0375870019197464,72.0,7.141199588775635,0.2470814287662506,0.17732712466158193,8.12663459777832
13000,4.577786922454834,0.04926859587430954,75.0,7.184869289398193,0.23996609449386597,0.17732712466158193,8.12663459777832
13100,4.302995681762695,0.054273851215839386,72.0,7.135834217071533,0.24225521087646484,0.17732712466158193,8.12663459777832
13200,4.141582012176514,0.06322996318340302,72.0,7.22841215133667,0.22777457535266876,0.17732712466158193,8.12663459777832
13300,4.517396926879883,0.10971760749816895,75.0,7.162074565887451,0.22070743143558502,0.17732712466158193,8.12663459777832
13400,4.4637274742126465,0.09399567544460297,76.0,7.078070640563965,0.2620205581188202,0.17732712466158193,8.12663459777832
13500,4.052802562713623,0.01876506395637989,72.0,6.944937705993652,0.20886047184467316,0.17732712466158193,8.12663459777832
13600,5.155267238616943,0.11035937815904617,83.0,7.10211706161499,0.2245069444179535,0.17732712466158193,8.12663459777832
13700,3.9753923416137695,0.02557048201560974,70.0,7.065634727478027,0.21725256741046906,0.17732712466158193,8.12663459777832
13800,4.748108386993408,0.1107531413435936,81.0,6.975265979766846,0.20939235389232635,0.17732712466158193,8.12663459777832
13900,4.60508918762207,0.07046478986740112,78.0,6.967252254486084,0.193261981010437,0.17732712466158193,8.12663459777832
14000,4.4511613845825195,0.08740966767072678,77.0,6.997446060180664,0.2135121077299118,0.17732712466158193,8.12663459777832
14100,4.413125991821289,0.02050141617655754,75.0,6.909129619598389,0.21404431760311127,0.17732712466158193,8.12663459777832
14200,4.642417907714844,0.021536752581596375,79.0,6.988772869110107,0.1687757968902588,0.17732712466158193,8.12663459777832
14300,4.3950886726379395,0.07529143989086151,75.0,6.971765995025635,0.1922604739665985,0.17732712466158193,8.12663459777832
14400,4.3083014488220215,0.013122445903718472,72.99999237060547,7.080791473388672,0.18676362931728363,0.17732712466158193,8.12663459777832
14500,4.483529090881348,0.02802450768649578,76.0,7.038057804107666,0.22314167022705078,0.17732712466158193,8.12663459777832
14600,4.6249003410339355,0.03782854974269867,79.0,7.06268310546875,0.16471444070339203,0.17732712466158193,8.12663459777832
14700,4.6988372802734375,0.07574637234210968,79.99999237060547,7.014665603637695,0.18989767134189606,0.17732712466158193,8.12663459777832
14800,4.9155378341674805,0.06963637471199036,85.0,6.877425193786621,0.15621866285800934,0.17732712466158193,8.12663459777832
14900,5.2656450271606445,0.06808769702911377,89.0,7.007442474365234,0.13727307319641113,0.17732712466158193,8.12663459777832
15000,4.946717262268066,0.05154172703623772,81.0,7.071971416473389,0.18973127007484436,0.22909021175571323,7.058501243591309
15100,4.576798439025879,0.042120881378650665,76.0,7.034037113189697,0.19231979548931122,0.22909021175571323,7.058501243591309
15200,4.846861839294434,0.06589003652334213,83.0,7.036230087280273,0.17829206585884094,0.22909021175571323,7.058501243591309
15300,4.92097806930542,0.06540162116289139,82.0,6.930025577545166,0.16705676913261414,0.22909021175571323,7.058501243591309
15400,4.58868408203125,0.04077637940645218,77.0,6.990182876586914,0.21364951133728027,0.22909021175571323,7.058501243591309
15500,4.643454551696777,0.06192265450954437,79.0,6.927412986755371,0.18482528626918793,0.22909021175571323,7.058501243591309
15600,4.8086066246032715,0.07875613868236542,81.0,6.938616752624512,0.1925743669271469,0.22909021175571323,7.058501243591309
15700,4.683305740356445,0.0513211190700531,78.0,6.982474327087402,0.21090535819530487,0.22909021175571323,7.058501243591309
15800,5.0383429527282715,0.05309734120965004,79.99999237060547,7.028798580169678,0.1568802297115326,0.22909021175571323,7.058501243591309
15900,4.647428035736084,0.03737616539001465,77.0,7.027824401855469,0.17568941414356232,0.22909021175571323,7.058501243591309
16000,4.6119279861450195,0.021785438060760498,79.99999237060547,6.941836833953857,0.14956966042518616,0.22909021175571323,7.058501243591309
16100,4.972776412963867,0.06362325698137283,82.0,6.983669281005859,0.16114601492881775,0.22909021175571323,7.058501243591309
16200,4.539138317108154,0.002193445572629571,78.0,7.01011323928833,0.12893323600292206,0.22909021175571323,7.058501243591309
16300,4.925772190093994,0.0033455730881541967,83.0,6.918861389160156,0.10928692668676376,0.22909021175571323,7.058501243591309
16400,5.121695518493652,0.06301877647638321,87.0,6.90462064743042,0.13900034129619598,0.22909021175571323,7.058501243591309
16500,4.588916301727295,0.06869733333587646,76.0,7.144366264343262,0.16088752448558807,0.22909021175571323,7.058501243591309
16600,5.565089702606201,0.08545377850532532,91.0,6.978612422943115,0.12932462990283966,0.22909021175571323,7.058501243591309
16700,4.643938064575195,0.062194354832172394,79.0,7.06139612197876,0.17616915702819824,0.22909021175571323,7.058501243591309
16800,4.774580478668213,0.02795180305838585,79.0,7.044850826263428,0.14311186969280243,0.22909021175571323,7.058501243591309
16900,5.422341346740723,0.08630113303661346,90.0,6.999947547912598,0.09954071044921875,0.22909021175571323,7.058501243591309
17000,4.778406143188477,0.04211902618408203,81.0,7.046658992767334,0.19131340086460114,0.22909021175571323,7.058501243591309
17100,4.6225457191467285,0.0841442346572876,78.0,7.100956916809082,0.14774638414382935,0.22909021175571323,7.058501243591309
17200,5.290615558624268,0.037803858518600464,85.99999237060547,6.989517688751221,0.1356801986694336,0.22909021175571323,7.058501243591309
17300,4.674511909484863,0.0674312487244606,79.0,6.966007709503174,0.1528238207101822,0.22909021175571323,7.058501243591309
17400,4.822455406188965,0.01995731331408024,82.0,6.979484558105469,0.13541486859321594,0.22909021175571323,7.058501243591309
17500,5.086386203765869,0.07592805474996567,83.0,6.953555583953857,0.2120748609304428,0.22909021175571323,7.058501243591309
17600,4.578566074371338,0.06806811690330505,79.0,6.908071041107178,0.15801016986370087,0.22909021175571323,7.058501243591309
17700,4.805726051330566,0.0648377314209938,82.0,6.925690174102783,0.15929292142391205,0.22909021175571323,7.058501243591309
17800,4.839273452758789,0.025255300104618073,82.0,6.869890213012695,0.13383568823337555,0.22909021175571323,7.058501243591309
17900,4.587732315063477,0.08494752645492554,77.0,6.9695725440979,0.19828788936138153,0.22909021175571323,7.058501243591309
18000,4.88663911819458,0.07490955293178558,83.0,6.949796676635742,0.14658072590827942,0.22909021175571323,7.058501243591309
18100,4.797766208648682,0.026743991300463676,83.0,6.884187698364258,0.13745276629924774,0.22909021175571323,7.058501243591309
18200,4.4170355796813965,0.04733942076563835,76.0,6.909365177154541,0.210719034075737,0.22909021175571323,7.058501243591309
18300,4.829250812530518,0.03511456772685051,83.0,6.841561317443848,0.14682984352111816,0.22909021175571323,7.058501243591309
18400,5.173058986663818,0.11638043820858002,85.99999237060547,6.844886302947998,0.16645976901054382,0.22909021175571323,7.058501243591309
18500,4.870731830596924,0.04113006964325905,84.0,6.745233058929443,0.12044550478458405,0.22909021175571323,7.058501243591309
18600,4.782584190368652,0.021303504705429077,82.0,6.942537784576416,0.1465848833322525,0.22909021175571323,7.058501243591309
18700,4.942561149597168,0.0615679956972599,83.0,6.882299423217773,0.13481591641902924,0.22909021175571323,7.058501243591309
18800,4.695398807525635,0.06631463021039963,79.99999237060547,6.8033447265625,0.168257474899292,0.22909021175571323,7.058501243591309
18900,5.160372257232666,0.05701858922839165,88.0,6.853912353515625,0.13256306946277618,0.22909021175571323,7.058501243591309
19000,4.787947177886963,0.034497812390327454,82.0,6.940877437591553,0.12381962686777115,0.22909021175571323,7.058501243591309
19100,5.099078178405762,0.0989849641919136,85.0,6.945912837982178,0.15223103761672974,0.22909021175571323,7.058501243591309
19200,5.448724269866943,0.08385249972343445,89.0,6.961762428283691,0.1321946084499359,0.22909021175571323,7.058501243591309
19300,4.465594291687012,0.03055596351623535,76.0,6.930274963378906,0.15013816952705383,0.22909021175571323,7.058501243591309
19400,4.570790767669678,0.03586265817284584,79.0,6.892261981964111,0.1512199342250824,0.22909021175571323,7.058501243591309
19500,4.513883590698242,0.06287389248609543,78.0,6.845670700073242,0.1473715901374817,0.22909021175571323,7.058501243591309
19600,4.541487693786621,0.026189599186182022,81.0,6.849885940551758,0.1115480288863182,0.22909021175571323,7.058501243591309
19700,5.175323963165283,0.059377796947956085,88.0,6.831510066986084,0.09939275681972504,0.22909021175571323,7.058501243591309
19800,4.741004943847656,0.050114843994379044,81.0,6.862736225128174,0.12202060222625732,0.22909021175571323,7.058501243591309
19900,4.889835834503174,0.06179647147655487,85.0,6.888404369354248,0.13088075816631317,0.22909021175571323,7.058501243591309
20000,4.868196487426758,0.06737525761127472,81.0,6.874880790710449,0.11623260378837585,0.22317545816492737,6.833195209503174
20100,4.879881858825684,0.041792500764131546,82.0,6.887715816497803,0.13344906270503998,0.22317545816492737,6.833195209503174
20200,5.173826694488525,0.02748630940914154,88.0,6.772950172424316,0.11469095200300217,0.22317545816492737,6.833195209503174
20300,5.04854154586792,0.04299922287464142,85.0,6.734759330749512,0.11390458792448044,0.22317545816492737,6.833195209503174
20400,4.422693729400635,0.021889619529247284,77.0,6.723526477813721,0.13464473187923431,0.22317545816492737,6.833195209503174
20500,4.718349456787109,0.044730376452207565,79.0,6.823638916015625,0.1723814308643341,0.22317545816492737,6.833195209503174
20600,4.8528852462768555,0.04351229593157768,82.0,6.93627405166626,0.13828787207603455,0.22317545816492737,6.833195209503174
20700,4.771044731140137,0.024896930903196335,81.0,6.891203880310059,0.11197512596845627,0.22317545816492737,6.833195209503174
20800,4.107296466827393,0.03448699042201042,74.0,6.819319725036621,0.1448085606098175,0.22317545816492737,6.833195209503174
20900,4.818438529968262,0.027521546930074692,83.0,6.771347522735596,0.12056024372577667,0.22317545816492737,6.833195209503174
21000,4.881103515625,0.05673360824584961,83.0,6.923830986022949,0.15692295134067535,0.22317545816492737,6.833195209503174
21100,4.918093204498291,0.03890630975365639,85.99999237060547,6.788802146911621,0.11504285782575607,0.22317545816492737,6.833195209503174
21200,5.699748992919922,0.026448749005794525,93.0,6.949983596801758,0.1077881008386612,0.22317545816492737,6.833195209503174
21300,4.921718120574951,0.02246960997581482,84.0,6.841763019561768,0.1244945153594017,0.22317545816492737,6.833195209503174
21400,4.901724338531494,0.03942980244755745,82.0,6.900020599365234,0.14331862330436707,0.22317545816492737,6.833195209503174
21500,5.131087303161621,0.11318416148424149,85.99999237060547,6.753537654876709,0.16316823661327362,0.22317545816492737,6.833195209503174
21600,5.040313243865967,0.032023750245571136,85.0,6.873622894287109,0.10848817229270935,0.22317545816492737,6.833195209503174
21700,4.885026931762695,0.027909312397241592,84.0,6.794627666473389,0.1438596248626709,0.22317545816492737,6.833195209503174
21800,5.468663215637207,0.05669471621513367,91.99999237060547,6.778616905212402,0.10545697063207626,0.22317545816492737,6.833195209503174
21900,4.946854114532471,0.07797577977180481,85.0,6.903772830963135,0.16166448593139648,0.22317545816492737,6.833195209503174
22000,4.9525628089904785,0.02007923647761345,85.0,6.7710442543029785,0.11616138368844986,0.22317545816492737,6.833195209503174
22100,5.233697891235352,0.05494976416230202,88.0,6.82585334777832,0.06413476914167404,0.22317545816492737,6.833195209503174
22200,4.0741801261901855,0.016523342579603195,74.0,6.8174333572387695,0.13747911155223846,0.22317545816492737,6.833195209503174
22300,4.497744560241699,0.0739578828215599,78.0,6.798645973205566,0.1265219897031784,0.22317545816492737,6.833195209503174
22400,4.605484962463379,0.023847106844186783,79.99999237060547,6.790870189666748,0.13672290742397308,0.22317545816492737,6.833195209503174
22500,5.13139533996582,0.08241362124681473,85.99999237060547,6.827800750732422,0.1388511061668396,0.22317545816492737,6.833195209503174
22600,4.937005043029785,0.019699664786458015,83.0,6.863547325134277,0.12987716495990753,0.22317545816492737,6.833195209503174
22700,4.837424278259277,0.05748701095581055,82.0,6.778859615325928,0.1365649253129959,0.22317545816492737,6.833195209503174
22800,4.748516082763672,0.007012429181486368,79.0,6.691426753997803,0.10511130094528198,0.22317545816492737,6.833195209503174
22900,5.151285171508789,0.01729811355471611,89.0,6.7955474853515625,0.10778110474348068,0.22317545816492737,6.833195209503174
23000,4.618842601776123,0.02901463210582733,79.99999237060547,6.850799560546875,0.13646158576011658,0.22317545816492737,6.833195209503174
23100,4.6020331382751465,0.0621148906648159,79.0,6.8420538902282715,0.1717853844165802,0.22317545816492737,6.833195209503174
23200,4.986506938934326,0.03921103850007057,85.0,6.830721378326416,0.15762093663215637,0.22317545816492737,6.833195209503174
23300,4.954115390777588,0.020666880533099174,85.0,6.749236106872559,0.11856067180633545,0.22317545816492737,6.833195209503174
23400,4.614701271057129,0.033506061881780624,79.99999237060547,6.8198089599609375,0.13338282704353333,0.22317545816492737,6.833195209503174
